experiment,model,family,algorithm,seed_index,episode_k,instant_regret,cumulative_regret,welfare,source
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,2,9,0,1.45,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,2,10,0,1.45,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,2,11,0,1.45,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,2,12,0,1.45,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,2,13,0,1.45,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,2,14,0,1.45,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,2,15,0,1.45,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,2,16,0,1.45,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,2,17,0,1.45,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,2,18,0,1.45,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,2,19,0,1.45,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,2,20,0,1.45,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,3,1,0.3,0.3,2.7,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,3,2,0,0.3,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,3,3,0,0.3,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,3,4,0,0.3,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,3,5,0,0.3,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,3,6,0,0.3,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,3,7,0,0.3,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,3,8,0,0.3,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,3,9,0,0.3,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,3,10,0,0.3,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,3,11,0,0.3,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,3,12,0,0.3,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,3,13,0,0.3,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,3,14,0,0.3,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,3,15,0,0.3,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,3,16,0,0.3,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,3,17,0,0.3,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,3,18,0,0.3,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,3,19,0,0.3,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,3,20,0,0.3,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,4,1,0.67,0.67,2.05,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,4,2,0.02,0.69,2.7,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,4,3,0,0.69,2.72,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,4,4,0,0.69,2.72,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,4,5,0.52,1.21,2.2,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,4,6,0,1.21,2.72,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,4,7,0,1.21,2.72,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,4,8,0,1.21,2.72,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,4,9,0,1.21,2.72,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,4,10,0,1.21,2.72,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,4,11,0,1.21,2.72,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,4,12,0,1.21,2.72,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,4,13,0,1.21,2.72,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,4,14,0,1.21,2.72,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,4,15,0,1.21,2.72,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,4,16,0,1.21,2.72,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,4,17,0,1.21,2.72,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,4,18,0,1.21,2.72,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,4,19,0,1.21,2.72,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,hpsmg,4,20,0,1.21,2.72,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,0,1,0.9,0.9,1.9,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,0,2,0,0.9,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,0,3,0,0.9,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,0,4,0,0.9,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,0,5,0,0.9,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,0,6,0,0.9,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,0,7,0,0.9,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,0,8,0,0.9,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,0,9,0,0.9,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,0,10,0,0.9,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,0,11,0,0.9,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,0,12,0,0.9,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,0,13,0,0.9,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,0,14,0,0.9,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,0,15,0,0.9,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,0,16,0,0.9,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,0,17,0,0.9,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,0,18,0,0.9,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,0,19,0,0.9,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,0,20,0,0.9,2.8,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,1,1,0.9,0.9,2.1,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,1,2,0,0.9,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,1,3,0,0.9,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,1,4,0,0.9,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,1,5,0,0.9,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,1,6,0,0.9,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,1,7,0,0.9,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,1,8,0,0.9,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,1,9,0,0.9,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,1,10,0,0.9,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,1,11,0,0.9,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,1,12,0,0.9,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,1,13,0,0.9,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,1,14,0,0.9,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,1,15,0,0.9,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,1,16,0,0.9,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,1,17,0,0.9,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,1,18,0,0.9,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,1,19,0,0.9,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,1,20,0,0.9,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,2,1,0.1,0.1,2.6,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,2,2,0.6,0.7,2.1,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,2,3,0.08,0.78,2.62,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,2,4,0,0.78,2.7,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,2,5,0,0.78,2.7,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,2,6,0,0.78,2.7,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,2,7,0,0.78,2.7,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,2,8,0,0.78,2.7,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,2,9,0,0.78,2.7,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,2,10,0,0.78,2.7,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,2,11,0,0.78,2.7,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,2,12,0,0.78,2.7,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,2,13,0,0.78,2.7,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,2,14,0,0.78,2.7,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,2,15,0,0.78,2.7,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,2,16,0,0.78,2.7,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,2,17,0,0.78,2.7,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,2,18,0,0.78,2.7,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,2,19,0,0.78,2.7,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,2,20,0,0.78,2.7,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,3,1,0.35,0.35,2.65,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,3,2,0.35,0.7,2.65,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,3,3,0,0.7,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,3,4,0,0.7,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,3,5,0,0.7,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,3,6,0,0.7,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,3,7,0,0.7,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,3,8,0,0.7,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,3,9,0,0.7,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,3,10,0,0.7,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,3,11,0,0.7,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,3,12,0,0.7,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,3,13,0,0.7,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,3,14,0,0.7,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,3,15,0,0.7,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,3,16,0,0.7,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,3,17,0,0.7,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,3,18,0,0.7,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,3,19,0,0.7,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,3,20,0,0.7,3,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,4,1,0,0,2.9,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,4,2,0,0,2.9,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,4,3,0,0,2.9,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,4,4,0,0,2.9,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,4,5,0.88,0.88,2.02,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,4,6,0,0.88,2.9,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,4,7,0,0.88,2.9,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,4,8,0,0.88,2.9,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,4,9,0,0.88,2.9,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,4,10,0,0.88,2.9,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,4,11,0,0.88,2.9,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,4,12,0,0.88,2.9,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,4,13,0,0.88,2.9,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,4,14,0,0.88,2.9,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,4,15,0,0.88,2.9,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,4,16,0,0.88,2.9,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,4,17,0,0.88,2.9,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,4,18,0,0.88,2.9,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,4,19,0,0.88,2.9,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,joint_psrl,4,20,0,0.88,2.9,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,DeepSeek-V3.2,Native,map_greedy,0,1,0.64,0.64,2.06,results/cloudgpt/E2_DeepSeek_V3_2_c19_beta0p25.npz
